file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$MatchesOwn,innerclass,2,2,0,2,4,2,0,4,0,0.25,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,1,16,3,0,0,0,0,1,1,2,0,2,0,0,0,0,18,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator$Ancestor,innerclass,4,4,0,4,8,3,0,4,6,0.0,0.0,0.0,4,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,19,5,1,3,0,0,1,1,2,1,1,2,0,0,0,21,8,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\CombiningEvaluator.java,org.jsoup.select.CombiningEvaluator$And,innerclass,5,5,0,5,9,3,0,5,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,25,5,2,0,0,0,1,2,4,0,4,2,0,0,0,17,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\nodes\NodeIterator.java,org.jsoup.nodes.NodeIterator,class,5,9,4,5,24,1,0,12,0,0.5625,0.0,0.0,8,1,6,2,0,0,6,0,0,0,6,0,0,6,0,0,1,0,2,64,7,2,8,0,0,0,2,19,0,8,7,0,0,0,95,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\Token.java,org.jsoup.parser.Token$EndTag,innerclass,2,2,0,2,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,1,0,0,0,0,0,8,24,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\helper\HttpConnection.java,org.jsoup.helper.HttpConnection$Request,innerclass,11,11,0,11,34,2,0,9,302,0.9061304,0.0,0.0,29,0,26,0,0,3,30,0,0,0,18,0,0,15,0,3,2,0,8,153,26,0,0,0,0,8,6,42,1,18,1,0,0,0,70,9,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\nodes\Document.java,org.jsoup.nodes.Document,class,22,54,32,22,53,3,0,45,395,0.89247304,0.0,0.0,31,1,27,4,0,0,27,0,0,0,6,1,0,6,0,0,2,0,8,256,32,5,11,0,1,27,0,35,0,24,3,0,2,0,212,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\Jsoup.java,org.jsoup.Jsoup,class,11,17,6,11,26,1,0,25,276,0.0,0.0,0.0,24,23,23,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,19,85,23,0,0,0,0,4,0,8,0,7,1,0,0,0,313,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\HtmlTreeBuilder.java,org.jsoup.parser.HtmlTreeBuilder,class,29,58,29,29,262,2,0,120,3840,0.96774185,0.0,0.0,93,6,1,7,2,83,86,0,0,0,31,17,1,15,0,15,17,0,32,676,86,22,34,1,6,212,60,150,32,122,3,0,0,0,346,1,1
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\nodes\FormElement.java,org.jsoup.nodes.FormElement,class,18,22,4,18,27,3,0,32,15,0.71428573,0.0,0.0,7,0,6,0,1,0,7,0,0,0,2,1,0,2,0,0,2,0,8,69,5,3,4,0,0,18,2,16,0,15,4,0,0,0,138,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\UnsupportedMimeTypeException.java,org.jsoup.UnsupportedMimeTypeException,class,0,1,1,0,4,4,0,1,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,18,3,0,0,0,0,2,0,2,1,2,0,0,0,0,28,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator,class,6,14,8,6,7,17,14,10,9,0.61904764,0.0,0.0,7,0,2,0,1,4,7,1,0,0,3,0,0,0,0,3,2,0,2,208,4,0,0,0,0,0,0,5,0,6,0,0,8,1,22,1024,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\internal\SimpleBufferedInput.java,org.jsoup.internal.SimpleBufferedInput,class,5,7,2,5,39,3,0,11,0,0.6363636,0.0,0.0,11,0,6,2,0,3,9,0,0,0,7,2,0,5,0,2,2,0,5,112,12,1,7,0,0,4,26,26,10,12,3,0,0,1,92,0,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\NodeEvaluator.java,org.jsoup.select.NodeEvaluator$InstanceType,innerclass,2,2,0,2,4,3,0,1,2,0.5,0.0,0.0,4,0,1,0,1,2,4,0,0,0,2,0,0,0,0,2,2,0,0,18,3,0,0,0,0,1,1,2,1,2,0,0,0,0,12,8,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\helper\AuthenticationHandler.java,org.jsoup.helper.AuthenticationHandler$GlobalHandler,innerclass,3,3,0,3,4,1,0,4,0,0.0,0.0,0.0,3,0,3,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,1,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,29,8,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\StreamParser.java,org.jsoup.parser.StreamParser$ElementIterator,innerclass,7,7,0,7,20,1,0,11,0,0.5,0.0,0.0,7,0,5,1,0,1,6,0,0,0,4,0,0,4,0,0,1,0,0,58,5,1,7,0,0,0,0,14,0,6,2,0,0,0,39,16,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\NodeEvaluator.java,org.jsoup.select.NodeEvaluator$MatchesValue,innerclass,2,2,0,2,4,3,0,4,0,0.25,0.0,0.0,4,0,1,0,2,1,4,0,0,0,1,0,0,1,0,0,1,0,1,15,3,0,0,0,0,1,1,1,0,1,0,0,0,0,12,8,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\nodes\EntitiesData.java,org.jsoup.nodes.EntitiesData,class,0,0,0,0,1,1,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,3,3,0,0,10,0,0,0,0,0,3,0,3,0,3,0,0,0,0,4763,0,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\StreamParser.java,org.jsoup.parser.StreamParser,class,12,17,5,12,20,1,0,28,87,0.7888888,0.0,0.0,18,0,18,0,0,0,18,0,0,0,5,0,0,5,0,0,3,0,7,142,17,0,1,1,0,3,0,11,0,9,1,0,1,0,243,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IndexEquals,innerclass,2,2,0,2,4,3,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,1,0,0,1,0,0,0,0,0,0,0,0,15,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\Selector.java,org.jsoup.select.Selector$SelectorParseException,innerclass,0,0,0,0,3,5,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\Token.java,org.jsoup.parser.Token$Tag,innerclass,16,16,0,16,46,2,0,33,160,0.84821427,0.0,0.0,24,0,1,4,0,19,20,1,17,0,11,1,0,4,2,5,5,0,5,139,9,1,5,0,1,2,1,39,0,21,4,0,0,0,61,1032,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\nodes\XmlDeclaration.java,org.jsoup.nodes.XmlDeclaration,class,8,14,6,8,14,3,0,17,34,0.7777778,0.0,0.0,9,0,6,1,0,2,8,0,0,0,1,0,0,1,0,0,1,0,4,46,5,1,0,0,0,8,0,4,0,4,3,0,0,0,62,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\Token.java,org.jsoup.parser.Token$Doctype,innerclass,4,4,0,4,8,2,0,4,18,0.75,0.0,0.0,8,0,3,0,0,5,8,0,0,0,5,0,0,0,0,5,3,0,0,37,7,0,0,0,0,2,0,7,1,5,0,0,0,0,25,24,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\helper\UrlConnectionExecutor.java,org.jsoup.helper.UrlConnectionExecutor,class,10,12,2,10,24,2,0,45,0,0.16666667,0.0,0.0,6,2,0,2,0,4,4,0,0,0,1,0,0,0,0,1,0,0,6,78,4,3,10,2,2,1,2,19,1,11,3,0,0,0,66,0,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$TagEndsWith,innerclass,2,2,0,2,3,2,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,12,2,0,0,0,1,1,0,1,0,1,0,0,0,0,18,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\helper\CookieUtil.java,org.jsoup.helper.CookieUtil,class,9,12,3,9,20,1,0,31,10,0.8,0.0,0.0,5,5,0,1,0,4,4,0,0,0,4,4,0,4,0,0,4,0,7,68,3,4,4,1,0,5,3,21,1,19,3,0,0,0,78,0,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\nodes\Printer.java,org.jsoup.nodes.Printer$Outline,innerclass,6,6,0,6,9,3,0,3,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,15,4,0,5,0,0,0,0,0,0,0,1,0,0,0,23,8,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element$TextAccumulator,innerclass,5,5,0,5,15,1,0,8,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,3,23,0,0,0,0,3,1,1,5,0,5,2,0,0,0,21,10,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$Tag,innerclass,3,3,0,3,4,2,0,2,0,0.25,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,1,15,3,0,0,0,1,1,1,1,0,1,0,0,0,0,11,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\nodes\Document.java,org.jsoup.nodes.Document$OutputSettings$Syntax,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\internal\StringUtil.java,org.jsoup.internal.StringUtil,class,5,58,53,5,85,1,0,53,313,0.9285714,0.0,0.0,26,26,25,1,0,0,25,0,0,0,7,7,0,6,0,1,7,0,29,198,37,7,22,2,1,31,23,41,3,32,3,0,1,3,253,17,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous24,anonymous,2,2,0,2,6,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,1,0,1,1,0,0,0,13,-1,1
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous25,anonymous,3,3,0,3,3,1,0,8,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous26,anonymous,4,4,0,4,2,1,0,8,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous27,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous20,anonymous,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.21.1\jsoup-jsoup-1.21.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous21,anonymous,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,-1,0
